,mad_name,control_system_name,beampath,image,columns,rows,bit_depth,calibration,ROI_start_X,ROI_X,ROI_Y,orient_X,orient_Y,center_pix_X,center_pix_Y,filt_1_out,filt_1_in,filt_2_out,filt_2_in,cam_rotation,calibration_Y,bin_X,bin_Y,ROI_start_X_Set,ROI_start_Y_SET,ROI_X_set,ROI_Y_set,SCLinac,Laser,Popin,Cascade,Color,NLCTA,FACET,SPEAR,XTA,AreaDet,Bufd,Filt,Proj,XRS,PCDS,ASTA,LCLS,SAS,HXS,ROI,FrameGrab,AreaDet2,SWROI,Gain,XTES,OneFilt,FiltFlip_1,FiltFlip_2
30,CAMR:LT10:450,CAMR:LT10:450,F2_ELEC,CAMR:LT10:450,CAMR:LT10:450:MaxSizeX_RBV,CAMR:LT10:450:MaxSizeY_RBV,CAMR:LT10:450:DataType_RBV,CAMR:LT10:450:RESOLUTION,CAMR:LT10:450:MinY_RBV,CAMR:LT10:450:Image:ArraySize0_RBV,CAMR:LT10:450:Image:ArraySize1_RBV,CAMR:LT10:450:X_ORIENT,CAMR:LT10:450:Y_ORIENT,CAMR:LT10:450:X_RTCL_CTR,CAMR:LT10:450:Y_RTCL_CTR,,,,,,,CAMR:LT10:450:BinX_RBV,CAMR:LT10:450:BinY_RBV,CAMR:LT10:450:MinX,CAMR:LT10:450:MinY,CAMR:LT10:450:SizeX,CAMR:LT10:450:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,CAMR:HT10:400,CAMR:HT10:400,F2_ELEC,CAMR:HT10:400,CAMR:HT10:400:MaxSizeX_RBV,CAMR:HT10:400:MaxSizeY_RBV,CAMR:HT10:400:DataType_RBV,CAMR:HT10:400:RESOLUTION,CAMR:HT10:400:MinY_RBV,CAMR:HT10:400:Image:ArraySize0_RBV,CAMR:HT10:400:Image:ArraySize1_RBV,CAMR:HT10:400:X_ORIENT,CAMR:HT10:400:Y_ORIENT,CAMR:HT10:400:X_RTCL_CTR,CAMR:HT10:400:Y_RTCL_CTR,,,,,,,CAMR:HT10:400:BinX_RBV,CAMR:HT10:400:BinY_RBV,CAMR:HT10:400:MinX,CAMR:HT10:400:MinY,CAMR:HT10:400:SizeX,CAMR:HT10:400:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,CAMR:HT10:420,CAMR:HT10:420,F2_ELEC,CAMR:HT10:420,CAMR:HT10:420:MaxSizeX_RBV,CAMR:HT10:420:MaxSizeY_RBV,CAMR:HT10:420:DataType_RBV,CAMR:HT10:420:RESOLUTION,CAMR:HT10:420:MinY_RBV,CAMR:HT10:420:Image:ArraySize0_RBV,CAMR:HT10:420:Image:ArraySize1_RBV,CAMR:HT10:420:X_ORIENT,CAMR:HT10:420:Y_ORIENT,CAMR:HT10:420:X_RTCL_CTR,CAMR:HT10:420:Y_RTCL_CTR,,,,,,,CAMR:HT10:420:BinX_RBV,CAMR:HT10:420:BinY_RBV,CAMR:HT10:420:MinX,CAMR:HT10:420:MinY,CAMR:HT10:420:SizeX,CAMR:HT10:420:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,CAMR:LT10:900,CAMR:LT10:900,F2_ELEC,CAMR:LT10:900,CAMR:LT10:900:MaxSizeX_RBV,CAMR:LT10:900:MaxSizeY_RBV,CAMR:LT10:900:DataType_RBV,CAMR:LT10:900:RESOLUTION,CAMR:LT10:900:MinY_RBV,CAMR:LT10:900:Image:ArraySize0_RBV,CAMR:LT10:900:Image:ArraySize1_RBV,CAMR:LT10:900:X_ORIENT,CAMR:LT10:900:Y_ORIENT,CAMR:LT10:900:X_RTCL_CTR,CAMR:LT10:900:Y_RTCL_CTR,,,,,,,CAMR:LT10:900:BinX_RBV,CAMR:LT10:900:BinY_RBV,CAMR:LT10:900:MinX,CAMR:LT10:900:MinY,CAMR:LT10:900:SizeX,CAMR:LT10:900:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,CTHD:IN10:111,CTHD:IN10:111,F2_ELEC,CTHD:IN10:111,CTHD:IN10:111:MaxSizeX_RBV,CTHD:IN10:111:MaxSizeY_RBV,CTHD:IN10:111:DataType_RBV,CTHD:IN10:111:RESOLUTION,CTHD:IN10:111:MinY_RBV,CTHD:IN10:111:Image:ArraySize0_RBV,CTHD:IN10:111:Image:ArraySize1_RBV,CTHD:IN10:111:X_ORIENT,CTHD:IN10:111:Y_ORIENT,CTHD:IN10:111:X_RTCL_CTR,CTHD:IN10:111:Y_RTCL_CTR,,,,,,,CTHD:IN10:111:BinX_RBV,CTHD:IN10:111:BinY_RBV,CTHD:IN10:111:MinX,CTHD:IN10:111:MinY,CTHD:IN10:111:SizeX,CTHD:IN10:111:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,PROF:IN10:241,PROF:IN10:241,F2_ELEC,PROF:IN10:241,PROF:IN10:241:MaxSizeX_RBV,PROF:IN10:241:MaxSizeY_RBV,PROF:IN10:241:DataType_RBV,PROF:IN10:241:RESOLUTION,PROF:IN10:241:MinY_RBV,PROF:IN10:241:Image:ArraySize0_RBV,PROF:IN10:241:Image:ArraySize1_RBV,PROF:IN10:241:X_ORIENT,PROF:IN10:241:Y_ORIENT,PROF:IN10:241:X_RTCL_CTR,PROF:IN10:241:Y_RTCL_CTR,,,,,,,PROF:IN10:241:BinX_RBV,PROF:IN10:241:BinY_RBV,PROF:IN10:241:MinX,PROF:IN10:241:MinY,PROF:IN10:241:SizeX,PROF:IN10:241:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,PROF:IN10:465,PROF:IN10:465,F2_ELEC,PROF:IN10:465,PROF:IN10:465:MaxSizeX_RBV,PROF:IN10:465:MaxSizeY_RBV,PROF:IN10:465:DataType_RBV,PROF:IN10:465:RESOLUTION,PROF:IN10:465:MinY_RBV,PROF:IN10:465:Image:ArraySize0_RBV,PROF:IN10:465:Image:ArraySize1_RBV,PROF:IN10:465:X_ORIENT,PROF:IN10:465:Y_ORIENT,PROF:IN10:465:X_RTCL_CTR,PROF:IN10:465:Y_RTCL_CTR,,,,,,,PROF:IN10:465:BinX_RBV,PROF:IN10:465:BinY_RBV,PROF:IN10:465:MinX,PROF:IN10:465:MinY,PROF:IN10:465:SizeX,PROF:IN10:465:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,PROF:IN10:471,PROF:IN10:471,F2_ELEC,PROF:IN10:471,PROF:IN10:471:MaxSizeX_RBV,PROF:IN10:471:MaxSizeY_RBV,PROF:IN10:471:DataType_RBV,PROF:IN10:471:RESOLUTION,PROF:IN10:471:MinY_RBV,PROF:IN10:471:Image:ArraySize0_RBV,PROF:IN10:471:Image:ArraySize1_RBV,PROF:IN10:471:X_ORIENT,PROF:IN10:471:Y_ORIENT,PROF:IN10:471:X_RTCL_CTR,PROF:IN10:471:Y_RTCL_CTR,,,,,,,PROF:IN10:471:BinX_RBV,PROF:IN10:471:BinY_RBV,PROF:IN10:471:MinX,PROF:IN10:471:MinY,PROF:IN10:471:SizeX,PROF:IN10:471:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,CAMR:HT10:650,CAMR:HT10:650,F2_ELEC,CAMR:HT10:650,CAMR:HT10:650:MaxSizeX_RBV,CAMR:HT10:650:MaxSizeY_RBV,CAMR:HT10:650:DataType_RBV,CAMR:HT10:650:RESOLUTION,CAMR:HT10:650:MinY_RBV,CAMR:HT10:650:Image:ArraySize0_RBV,CAMR:HT10:650:Image:ArraySize1_RBV,CAMR:HT10:650:X_ORIENT,CAMR:HT10:650:Y_ORIENT,CAMR:HT10:650:X_RTCL_CTR,CAMR:HT10:650:Y_RTCL_CTR,,,,,,,CAMR:HT10:650:BinX_RBV,CAMR:HT10:650:BinY_RBV,CAMR:HT10:650:MinX,CAMR:HT10:650:MinY,CAMR:HT10:650:SizeX,CAMR:HT10:650:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,CAMR:HT10:750,CAMR:HT10:750,F2_ELEC,CAMR:HT10:750,CAMR:HT10:750:MaxSizeX_RBV,CAMR:HT10:750:MaxSizeY_RBV,CAMR:HT10:750:DataType_RBV,CAMR:HT10:750:RESOLUTION,CAMR:HT10:750:MinY_RBV,CAMR:HT10:750:Image:ArraySize0_RBV,CAMR:HT10:750:Image:ArraySize1_RBV,CAMR:HT10:750:X_ORIENT,CAMR:HT10:750:Y_ORIENT,CAMR:HT10:750:X_RTCL_CTR,CAMR:HT10:750:Y_RTCL_CTR,,,,,,,CAMR:HT10:750:BinX_RBV,CAMR:HT10:750:BinY_RBV,CAMR:HT10:750:MinX,CAMR:HT10:750:MinY,CAMR:HT10:750:SizeX,CAMR:HT10:750:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,CAMR:HT10:950,CAMR:HT10:950,F2_ELEC,CAMR:HT10:950,CAMR:HT10:950:MaxSizeX_RBV,CAMR:HT10:950:MaxSizeY_RBV,CAMR:HT10:950:DataType_RBV,CAMR:HT10:950:RESOLUTION,CAMR:HT10:950:MinY_RBV,CAMR:HT10:950:Image:ArraySize0_RBV,CAMR:HT10:950:Image:ArraySize1_RBV,CAMR:HT10:950:X_ORIENT,CAMR:HT10:950:Y_ORIENT,CAMR:HT10:950:X_RTCL_CTR,CAMR:HT10:950:Y_RTCL_CTR,,,,,,,CAMR:HT10:950:BinX_RBV,CAMR:HT10:950:BinY_RBV,CAMR:HT10:950:MinX,CAMR:HT10:950:MinY,CAMR:HT10:950:SizeX,CAMR:HT10:950:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,PROF:IN10:571,PROF:IN10:571,F2_ELEC,PROF:IN10:571,PROF:IN10:571:MaxSizeX_RBV,PROF:IN10:571:MaxSizeY_RBV,PROF:IN10:571:DataType_RBV,PROF:IN10:571:RESOLUTION,PROF:IN10:571:MinY_RBV,PROF:IN10:571:Image:ArraySize0_RBV,PROF:IN10:571:Image:ArraySize1_RBV,PROF:IN10:571:X_ORIENT,PROF:IN10:571:Y_ORIENT,PROF:IN10:571:X_RTCL_CTR,PROF:IN10:571:Y_RTCL_CTR,,,,,,,PROF:IN10:571:BinX_RBV,PROF:IN10:571:BinY_RBV,PROF:IN10:571:MinX,PROF:IN10:571:MinY,PROF:IN10:571:SizeX,PROF:IN10:571:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,PROF:IN10:663,PROF:IN10:663,F2_ELEC,PROF:IN10:663,PROF:IN10:663:MaxSizeX_RBV,PROF:IN10:663:MaxSizeY_RBV,PROF:IN10:663:DataType_RBV,PROF:IN10:663:RESOLUTION,PROF:IN10:663:MinY_RBV,PROF:IN10:663:Image:ArraySize0_RBV,PROF:IN10:663:Image:ArraySize1_RBV,PROF:IN10:663:X_ORIENT,PROF:IN10:663:Y_ORIENT,PROF:IN10:663:X_RTCL_CTR,PROF:IN10:663:Y_RTCL_CTR,,,,,,,PROF:IN10:663:BinX_RBV,PROF:IN10:663:BinY_RBV,PROF:IN10:663:MinX,PROF:IN10:663:MinY,PROF:IN10:663:SizeX,PROF:IN10:663:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,PROF:IN10:711,PROF:IN10:711,F2_ELEC,PROF:IN10:711,PROF:IN10:711:MaxSizeX_RBV,PROF:IN10:711:MaxSizeY_RBV,PROF:IN10:711:DataType_RBV,PROF:IN10:711:RESOLUTION,PROF:IN10:711:MinY_RBV,PROF:IN10:711:Image:ArraySize0_RBV,PROF:IN10:711:Image:ArraySize1_RBV,PROF:IN10:711:X_ORIENT,PROF:IN10:711:Y_ORIENT,PROF:IN10:711:X_RTCL_CTR,PROF:IN10:711:Y_RTCL_CTR,,,,,,,PROF:IN10:711:BinX_RBV,PROF:IN10:711:BinY_RBV,PROF:IN10:711:MinX,PROF:IN10:711:MinY,PROF:IN10:711:SizeX,PROF:IN10:711:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,PROF:IN10:770,PROF:IN10:770,F2_ELEC,PROF:IN10:770,PROF:IN10:770:MaxSizeX_RBV,PROF:IN10:770:MaxSizeY_RBV,PROF:IN10:770:DataType_RBV,PROF:IN10:770:RESOLUTION,PROF:IN10:770:MinY_RBV,PROF:IN10:770:Image:ArraySize0_RBV,PROF:IN10:770:Image:ArraySize1_RBV,PROF:IN10:770:X_ORIENT,PROF:IN10:770:Y_ORIENT,PROF:IN10:770:X_RTCL_CTR,PROF:IN10:770:Y_RTCL_CTR,,,,,,,PROF:IN10:770:BinX_RBV,PROF:IN10:770:BinY_RBV,PROF:IN10:770:MinX,PROF:IN10:770:MinY,PROF:IN10:770:SizeX,PROF:IN10:770:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,PROF:IN10:921,PROF:IN10:921,F2_ELEC,PROF:IN10:921,PROF:IN10:921:MaxSizeX_RBV,PROF:IN10:921:MaxSizeY_RBV,PROF:IN10:921:DataType_RBV,PROF:IN10:921:RESOLUTION,PROF:IN10:921:MinY_RBV,PROF:IN10:921:Image:ArraySize0_RBV,PROF:IN10:921:Image:ArraySize1_RBV,PROF:IN10:921:X_ORIENT,PROF:IN10:921:Y_ORIENT,PROF:IN10:921:X_RTCL_CTR,PROF:IN10:921:Y_RTCL_CTR,,,,,,,PROF:IN10:921:BinX_RBV,PROF:IN10:921:BinY_RBV,PROF:IN10:921:MinX,PROF:IN10:921:MinY,PROF:IN10:921:SizeX,PROF:IN10:921:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,PROF:LI11:316,PROF:LI11:316,F2_ELEC,PROF:LI11:316,PROF:LI11:316:MaxSizeX_RBV,PROF:LI11:316:MaxSizeY_RBV,PROF:LI11:316:DataType_RBV,PROF:LI11:316:RESOLUTION,PROF:LI11:316:MinY_RBV,PROF:LI11:316:Image:ArraySize0_RBV,PROF:LI11:316:Image:ArraySize1_RBV,PROF:LI11:316:X_ORIENT,PROF:LI11:316:Y_ORIENT,PROF:LI11:316:X_RTCL_CTR,PROF:LI11:316:Y_RTCL_CTR,,,,,,,PROF:LI11:316:BinX_RBV,PROF:LI11:316:BinY_RBV,PROF:LI11:316:MinX,PROF:LI11:316:MinY,PROF:LI11:316:SizeX,PROF:LI11:316:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,PROF:LI11:334,PROF:LI11:334,F2_ELEC,PROF:LI11:334,PROF:LI11:334:MaxSizeX_RBV,PROF:LI11:334:MaxSizeY_RBV,PROF:LI11:334:DataType_RBV,PROF:LI11:334:RESOLUTION,PROF:LI11:334:MinY_RBV,PROF:LI11:334:Image:ArraySize0_RBV,PROF:LI11:334:Image:ArraySize1_RBV,PROF:LI11:334:X_ORIENT,PROF:LI11:334:Y_ORIENT,PROF:LI11:334:X_RTCL_CTR,PROF:LI11:334:Y_RTCL_CTR,,,,,,,PROF:LI11:334:BinX_RBV,PROF:LI11:334:BinY_RBV,PROF:LI11:334:MinX,PROF:LI11:334:MinY,PROF:LI11:334:SizeX,PROF:LI11:334:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,PROF:LI11:335,PROF:LI11:335,F2_ELEC,PROF:LI11:335,PROF:LI11:335:MaxSizeX_RBV,PROF:LI11:335:MaxSizeY_RBV,PROF:LI11:335:DataType_RBV,PROF:LI11:335:RESOLUTION,PROF:LI11:335:MinY_RBV,PROF:LI11:335:Image:ArraySize0_RBV,PROF:LI11:335:Image:ArraySize1_RBV,PROF:LI11:335:X_ORIENT,PROF:LI11:335:Y_ORIENT,PROF:LI11:335:X_RTCL_CTR,PROF:LI11:335:Y_RTCL_CTR,,,,,,,PROF:LI11:335:BinX_RBV,PROF:LI11:335:BinY_RBV,PROF:LI11:335:MinX,PROF:LI11:335:MinY,PROF:LI11:335:SizeX,PROF:LI11:335:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,PROF:LI11:342,PROF:LI11:342,F2_ELEC,PROF:LI11:342,PROF:LI11:342:MaxSizeX_RBV,PROF:LI11:342:MaxSizeY_RBV,PROF:LI11:342:DataType_RBV,PROF:LI11:342:RESOLUTION,PROF:LI11:342:MinY_RBV,PROF:LI11:342:Image:ArraySize0_RBV,PROF:LI11:342:Image:ArraySize1_RBV,PROF:LI11:342:X_ORIENT,PROF:LI11:342:Y_ORIENT,PROF:LI11:342:X_RTCL_CTR,PROF:LI11:342:Y_RTCL_CTR,,,,,,,PROF:LI11:342:BinX_RBV,PROF:LI11:342:BinY_RBV,PROF:LI11:342:MinX,PROF:LI11:342:MinY,PROF:LI11:342:SizeX,PROF:LI11:342:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,PROF:LI11:356,PROF:LI11:356,F2_ELEC,PROF:LI11:356,PROF:LI11:356:MaxSizeX_RBV,PROF:LI11:356:MaxSizeY_RBV,PROF:LI11:356:DataType_RBV,PROF:LI11:356:RESOLUTION,PROF:LI11:356:MinY_RBV,PROF:LI11:356:Image:ArraySize0_RBV,PROF:LI11:356:Image:ArraySize1_RBV,PROF:LI11:356:X_ORIENT,PROF:LI11:356:Y_ORIENT,PROF:LI11:356:X_RTCL_CTR,PROF:LI11:356:Y_RTCL_CTR,,,,,,,PROF:LI11:356:BinX_RBV,PROF:LI11:356:BinY_RBV,PROF:LI11:356:MinX,PROF:LI11:356:MinY,PROF:LI11:356:SizeX,PROF:LI11:356:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,PROF:LI11:375,PROF:LI11:375,F2_ELEC,PROF:LI11:375,PROF:LI11:375:MaxSizeX_RBV,PROF:LI11:375:MaxSizeY_RBV,PROF:LI11:375:DataType_RBV,PROF:LI11:375:RESOLUTION,PROF:LI11:375:MinY_RBV,PROF:LI11:375:Image:ArraySize0_RBV,PROF:LI11:375:Image:ArraySize1_RBV,PROF:LI11:375:X_ORIENT,PROF:LI11:375:Y_ORIENT,PROF:LI11:375:X_RTCL_CTR,PROF:LI11:375:Y_RTCL_CTR,,,,,,,PROF:LI11:375:BinX_RBV,PROF:LI11:375:BinY_RBV,PROF:LI11:375:MinX,PROF:LI11:375:MinY,PROF:LI11:375:SizeX,PROF:LI11:375:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,PROF:LI14:803,PROF:LI14:803,F2_ELEC,PROF:LI14:803,PROF:LI14:803:MaxSizeX_RBV,PROF:LI14:803:MaxSizeY_RBV,PROF:LI14:803:DataType_RBV,PROF:LI14:803:RESOLUTION,PROF:LI14:803:MinY_RBV,PROF:LI14:803:Image:ArraySize0_RBV,PROF:LI14:803:Image:ArraySize1_RBV,PROF:LI14:803:X_ORIENT,PROF:LI14:803:Y_ORIENT,PROF:LI14:803:X_RTCL_CTR,PROF:LI14:803:Y_RTCL_CTR,,,,,,,PROF:LI14:803:BinX_RBV,PROF:LI14:803:BinY_RBV,PROF:LI14:803:MinX,PROF:LI14:803:MinY,PROF:LI14:803:SizeX,PROF:LI14:803:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,PROF:LI14:721,PROF:LI14:721,F2_ELEC,PROF:LI14:721,PROF:LI14:721:MaxSizeX_RBV,PROF:LI14:721:MaxSizeY_RBV,PROF:LI14:721:DataType_RBV,PROF:LI14:721:RESOLUTION,PROF:LI14:721:MinY_RBV,PROF:LI14:721:Image:ArraySize0_RBV,PROF:LI14:721:Image:ArraySize1_RBV,PROF:LI14:721:X_ORIENT,PROF:LI14:721:Y_ORIENT,PROF:LI14:721:X_RTCL_CTR,PROF:LI14:721:Y_RTCL_CTR,,,,,,,PROF:LI14:721:BinX_RBV,PROF:LI14:721:BinY_RBV,PROF:LI14:721:MinX,PROF:LI14:721:MinY,PROF:LI14:721:SizeX,PROF:LI14:721:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,PROF:LI15:944,PROF:LI15:944,F2_ELEC,PROF:LI15:944,PROF:LI15:944:MaxSizeX_RBV,PROF:LI15:944:MaxSizeY_RBV,PROF:LI15:944:DataType_RBV,PROF:LI15:944:RESOLUTION,PROF:LI15:944:MinY_RBV,PROF:LI15:944:Image:ArraySize0_RBV,PROF:LI15:944:Image:ArraySize1_RBV,PROF:LI15:944:X_ORIENT,PROF:LI15:944:Y_ORIENT,PROF:LI15:944:X_RTCL_CTR,PROF:LI15:944:Y_RTCL_CTR,,,,,,,PROF:LI15:944:BinX_RBV,PROF:LI15:944:BinY_RBV,PROF:LI15:944:MinX,PROF:LI15:944:MinY,PROF:LI15:944:SizeX,PROF:LI15:944:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,PMON,PROF:LI20:45,F2_ELEC,PROF:LI20:45,PROF:LI20:45:MaxSizeX_RBV,PROF:LI20:45:MaxSizeY_RBV,PROF:LI20:45:DataType_RBV,PROF:LI20:45:RESOLUTION,PROF:LI20:45:MinY_RBV,PROF:LI20:45:Image:ArraySize0_RBV,PROF:LI20:45:Image:ArraySize1_RBV,PROF:LI20:45:X_ORIENT,PROF:LI20:45:Y_ORIENT,PROF:LI20:45:X_RTCL_CTR,PROF:LI20:45:Y_RTCL_CTR,,,,,,,PROF:LI20:45:BinX_RBV,PROF:LI20:45:BinY_RBV,PROF:LI20:45:MinX,PROF:LI20:45:MinY,PROF:LI20:45:SizeX,PROF:LI20:45:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,CAMR:LI20:100,CAMR:LI20:100,F2_ELEC,CAMR:LI20:100,CAMR:LI20:100:MaxSizeX_RBV,CAMR:LI20:100:MaxSizeY_RBV,CAMR:LI20:100:DataType_RBV,CAMR:LI20:100:RESOLUTION,CAMR:LI20:100:MinY_RBV,CAMR:LI20:100:Image:ArraySize0_RBV,CAMR:LI20:100:Image:ArraySize1_RBV,CAMR:LI20:100:X_ORIENT,CAMR:LI20:100:Y_ORIENT,CAMR:LI20:100:X_RTCL_CTR,CAMR:LI20:100:Y_RTCL_CTR,,,,,,,CAMR:LI20:100:BinX_RBV,CAMR:LI20:100:BinY_RBV,CAMR:LI20:100:MinX,CAMR:LI20:100:MinY,CAMR:LI20:100:SizeX,CAMR:LI20:100:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,CAMR:LI20:101,CAMR:LI20:101,F2_ELEC,CAMR:LI20:101,CAMR:LI20:101:MaxSizeX_RBV,CAMR:LI20:101:MaxSizeY_RBV,CAMR:LI20:101:DataType_RBV,CAMR:LI20:101:RESOLUTION,CAMR:LI20:101:MinY_RBV,CAMR:LI20:101:Image:ArraySize0_RBV,CAMR:LI20:101:Image:ArraySize1_RBV,CAMR:LI20:101:X_ORIENT,CAMR:LI20:101:Y_ORIENT,CAMR:LI20:101:X_RTCL_CTR,CAMR:LI20:101:Y_RTCL_CTR,,,,,,,CAMR:LI20:101:BinX_RBV,CAMR:LI20:101:BinY_RBV,CAMR:LI20:101:MinX,CAMR:LI20:101:MinY,CAMR:LI20:101:SizeX,CAMR:LI20:101:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
